City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kigoma,TZ,2021-10-20 18:56:43,-4.8769,29.6267,77.63,68,59,5.93
293,Golden,US,2021-10-20 18:55:03,39.7555,-105.2211,65.84,33,16,1.01
294,Mathathane,BW,2021-10-20 18:56:43,-22.2687,28.7495,68.76,52,0,9.24
295,Motygino,RU,2021-10-20 18:56:44,58.1831,94.7592,35.01,86,91,2.95
296,Los Llanos De Aridane,ES,2021-10-20 18:56:44,28.6585,-17.9182,71.35,83,32,13.8
297,Viedma,AR,2021-10-20 18:56:45,-40.8135,-62.9967,83.7,13,0,21.05
298,Caconda,AO,2021-10-20 18:56:45,-13.7333,15.0667,61.54,89,100,4.0
299,Tazovskiy,RU,2021-10-20 18:52:48,67.4667,78.7,31.66,87,100,13.42
300,Salalah,OM,2021-10-20 18:56:46,17.0151,54.0924,76.78,80,57,4.29
301,Ambon,ID,2021-10-20 18:56:46,-3.6954,128.1814,78.94,89,20,8.05
302,Pangnirtung,CA,2021-10-20 18:51:23,66.1451,-65.7125,32.0,86,40,2.3
303,Bonaventure,CA,2021-10-20 18:56:47,48.0457,-65.4926,54.18,87,97,3.44
304,Iralaya,HN,2021-10-20 18:56:47,15.0,-83.2333,87.89,78,82,6.62
305,Andenes,NO,2021-10-20 18:56:48,69.3143,16.1194,31.98,69,75,34.52
306,Ahuimanu,US,2021-10-20 18:56:48,21.4447,-157.8378,78.46,66,20,9.22
307,Taseyevo,RU,2021-10-20 18:56:49,57.2169,94.8978,36.48,82,36,5.44
308,Goodyear,US,2021-10-20 18:56:49,33.4353,-112.3582,84.34,30,40,5.75
309,Venado Tuerto,AR,2021-10-20 18:56:50,-33.7456,-61.9688,84.78,22,5,9.15
310,Luderitz,NA,2021-10-20 18:53:10,-26.6481,15.1594,58.98,79,51,9.73
311,Ponta Do Sol,PT,2021-10-20 18:50:57,32.6667,-17.1,76.71,78,100,6.06
312,Hurricane,US,2021-10-20 18:56:50,37.1753,-113.2899,73.74,26,100,4.09
313,Cabo San Lucas,MX,2021-10-20 18:49:43,22.8909,-109.9124,89.62,63,24,3.0
314,Santa Rosa,PH,2021-10-20 18:53:13,14.3122,121.1114,81.1,90,98,4.7
315,Bam,IR,2021-10-20 18:56:51,29.106,58.357,77.77,31,0,7.63
316,Luangwa,ZM,2021-10-20 18:56:52,-15.6167,30.4167,76.01,58,5,11.16
317,Makakilo City,US,2021-10-20 18:56:52,21.3469,-158.0858,77.29,65,0,6.13
318,Arraial Do Cabo,BR,2021-10-20 18:50:19,-22.9661,-42.0278,64.36,88,75,3.44
319,Muswellbrook,AU,2021-10-20 18:56:52,-32.2667,150.9,48.33,98,56,3.11
320,Fredericton,CA,2021-10-20 18:56:53,45.9454,-66.6656,55.36,65,75,4.0
321,Roros,NO,2021-10-20 18:56:53,62.5747,11.3842,37.24,87,99,5.75
322,Dharchula,IN,2021-10-20 18:56:54,29.85,80.5333,61.95,81,4,5.39
323,Takoradi,GH,2021-10-20 18:56:54,4.8845,-1.7554,77.95,88,97,8.72
324,Nieuw Nickerie,SR,2021-10-20 18:56:55,5.95,-56.9833,83.71,66,40,9.93
325,Singkang,MY,2021-10-20 18:56:55,2.1006,102.7994,75.09,97,100,3.06
326,Abu Kamal,SY,2021-10-20 18:56:56,34.4506,40.9171,71.8,30,0,9.4
327,Saldanha,ZA,2021-10-20 18:52:12,-33.0117,17.9442,60.85,88,100,25.14
328,Mayo,US,2021-10-20 18:56:56,38.8876,-76.5119,78.37,44,0,10.0
329,Taybad,IR,2021-10-20 18:56:57,34.74,60.7756,58.68,25,0,11.07
330,Waingapu,ID,2021-10-20 18:56:57,-9.6567,120.2641,79.43,77,53,3.67
331,Hualmay,PE,2021-10-20 18:56:57,-11.0964,-77.6139,70.57,70,46,11.3
332,Norman Wells,CA,2021-10-20 18:52:53,65.282,-126.8329,33.84,64,75,6.91
333,Esperance,AU,2021-10-20 18:52:07,-33.8667,121.9,57.04,87,25,15.1
334,Provideniya,RU,2021-10-20 18:51:10,64.3833,-173.3,23.58,89,30,3.74
335,Labuhan,ID,2021-10-20 18:52:08,-6.8844,112.2051,79.75,81,22,7.58
336,Doha,QA,2021-10-20 18:52:56,25.2867,51.5333,85.98,56,0,10.36
337,Palmer,US,2021-10-20 18:56:59,42.1584,-72.3287,75.27,50,57,1.99
338,Ostrovnoy,RU,2021-10-20 18:51:50,68.0531,39.5131,30.76,70,100,13.24
339,Esil,KZ,2021-10-20 18:57:00,51.9556,66.4042,48.43,79,96,19.53
340,Broome,US,2021-10-20 18:57:00,42.2506,-75.833,73.47,53,18,5.01
341,Caravelas,BR,2021-10-20 18:55:34,-17.7125,-39.2481,73.6,91,100,10.25
342,Faya,SA,2021-10-20 18:57:01,18.3851,42.4509,66.72,29,3,7.45
343,Kruisfontein,ZA,2021-10-20 18:57:02,-34.0033,24.7314,66.88,89,19,6.04
344,Geraldton,AU,2021-10-20 18:47:52,-28.7667,114.6,64.81,88,75,9.22
345,Mehamn,NO,2021-10-20 18:51:37,71.0357,27.8492,28.58,69,0,9.22
346,Batagay-Alyta,RU,2021-10-20 18:57:03,67.8006,130.4114,11.21,91,100,1.72
347,Saint-Augustin,CA,2021-10-20 18:52:52,51.226,-58.6502,45.43,87,100,13.78
348,Yulara,AU,2021-10-20 18:57:04,-25.2406,130.9889,62.44,34,0,8.05
349,Hay River,CA,2021-10-20 18:57:04,60.8156,-115.7999,40.98,65,75,4.61
350,Port Keats,AU,2021-10-20 18:57:04,-14.25,129.55,83.16,73,81,9.51
351,Curup,ID,2021-10-20 18:57:05,-3.4667,102.5333,68.14,98,100,0.69
352,Oriental,MX,2021-10-20 18:57:05,19.3667,-97.6167,70.02,46,90,5.06
353,Eldorado,BR,2021-10-20 18:52:06,-23.7869,-54.2836,75.24,56,2,6.04
354,Codrington,AU,2021-10-20 18:50:52,-38.2667,141.9667,66.24,36,100,14.05
355,Antofagasta,CL,2021-10-20 18:57:06,-23.65,-70.4,67.21,52,6,8.7
356,Miri,MY,2021-10-20 18:56:46,4.4148,114.0089,73.54,100,40,5.75
357,Kuruman,ZA,2021-10-20 18:57:07,-27.4524,23.4325,70.0,28,100,8.41
358,Kolpashevo,RU,2021-10-20 18:57:07,58.3131,82.9089,37.4,86,100,6.29
359,Aksarka,RU,2021-10-20 18:57:07,66.5606,67.7975,25.95,91,25,6.78
360,Selma,US,2021-10-20 18:57:08,36.5708,-119.6121,74.7,41,37,5.55
361,Te Anau,NZ,2021-10-20 18:57:08,-45.4167,167.7167,37.17,95,69,0.83
362,Shelburne,CA,2021-10-20 18:51:26,44.0787,-80.2041,62.76,66,91,13.31
363,Moerai,PF,2021-10-20 18:57:09,-22.4333,-151.3333,74.88,81,82,10.65
364,Chiredzi,ZW,2021-10-20 18:57:09,-21.05,31.6667,65.53,56,0,4.94
365,Vianopolis,BR,2021-10-20 18:57:10,-16.7419,-48.5164,75.78,67,69,8.93
366,Naryan-Mar,RU,2021-10-20 18:57:10,67.6713,53.087,30.04,81,37,11.25
367,Boguchany,RU,2021-10-20 18:56:41,58.3814,97.4531,35.82,88,80,3.78
368,Gazimurskiy Zavod,RU,2021-10-20 18:57:11,51.5461,118.3266,19.38,97,46,2.3
369,Touros,BR,2021-10-20 18:57:11,-5.1989,-35.4608,85.1,70,100,12.17
370,Martinez,US,2021-10-20 18:57:12,38.0194,-122.1341,67.42,75,100,1.99
371,Port Macquarie,AU,2021-10-20 18:54:17,-31.4333,152.9167,54.9,100,98,0.0
372,Haines Junction,CA,2021-10-20 18:52:16,60.7522,-137.5108,24.75,93,92,1.14
373,Morant Bay,JM,2021-10-20 18:57:12,17.8815,-76.4093,91.02,74,69,7.63
374,Hastings,GB,2021-10-20 18:55:52,50.8552,0.5729,58.91,82,100,13.56
375,Taoudenni,ML,2021-10-20 18:57:13,22.6783,-3.9836,80.87,19,1,9.89
376,Sioux Lookout,CA,2021-10-20 18:50:58,50.1001,-91.917,37.78,60,40,6.91
377,Amapa,BR,2021-10-20 18:57:13,1.0,-52.0,92.41,40,76,3.71
378,Nouadhibou,MR,2021-10-20 18:57:14,20.931,-17.0347,73.38,78,0,14.97
379,Hamilton,US,2021-10-20 18:51:35,39.1834,-84.5333,73.92,56,1,1.99
380,San Cristobal,VE,2021-10-20 18:57:15,7.7669,-72.225,78.98,38,12,3.11
381,Portland,US,2021-10-20 18:52:42,45.5234,-122.6762,60.78,78,40,5.99
382,Port Hedland,AU,2021-10-20 18:55:43,-20.3167,118.5667,64.45,72,0,8.05
383,Guilin,CN,2021-10-20 18:57:15,25.2819,110.2864,57.31,94,100,7.96
384,Castletown,IE,2021-10-20 18:57:16,53.0281,-9.0686,48.69,62,99,14.47
385,Coahuayana,MX,2021-10-20 18:57:16,18.7333,-103.6833,89.65,62,54,5.35
386,Salekhard,RU,2021-10-20 18:57:17,66.53,66.6019,25.03,92,33,4.85
387,Kota,IN,2021-10-20 18:57:17,25.1833,75.8333,75.06,36,0,6.67
388,Betioky,MG,2021-10-20 18:57:18,-23.7167,44.3833,69.78,76,81,8.97
389,Kazachinskoye,RU,2021-10-20 18:57:18,57.6953,93.2761,36.68,77,100,3.51
390,Vardo,NO,2021-10-20 18:57:19,70.3705,31.1107,33.78,64,20,18.41
391,Corinto,GR,2021-10-20 18:57:19,37.9407,22.9573,64.76,72,0,2.17
392,Aberdeen,GB,2021-10-20 18:57:19,57.1437,-2.0981,43.29,93,90,17.27
393,Paita,PE,2021-10-20 18:57:20,-5.0892,-81.1144,79.36,73,76,16.44
394,Marzuq,YE,2021-10-20 18:51:27,14.4,46.4667,76.23,52,47,2.13
395,Christchurch,NZ,2021-10-20 18:56:48,-43.5333,172.6333,46.0,89,100,2.3
396,Ghanzi,BW,2021-10-20 18:57:21,-21.5667,21.7833,75.29,31,100,8.21
397,Young,UY,2021-10-20 18:57:21,-32.6833,-57.6333,81.23,48,69,6.51
398,Amuntai,ID,2021-10-20 18:57:22,-2.4177,115.2494,72.99,98,48,0.92
399,Ashta,IN,2021-10-20 18:57:22,23.0167,76.7167,68.99,59,0,6.44
400,Jiayuguan,CN,2021-10-20 18:57:23,39.8167,98.3,39.54,30,84,6.46
401,Kavaratti,IN,2021-10-20 18:55:22,10.5669,72.642,82.11,74,100,11.21
402,Kemijarvi,FI,2021-10-20 18:57:23,66.7131,27.4306,28.22,94,100,13.76
403,Shepsi,RU,2021-10-20 18:57:24,44.0361,39.1489,50.5,55,0,7.05
404,Fernie,CA,2021-10-20 18:57:24,49.5,-115.0687,41.97,46,100,4.0
405,Pombas,CV,2021-10-20 18:57:25,17.1503,-25.0201,82.18,70,2,10.6
406,Lavrentiya,RU,2021-10-20 18:55:47,65.5833,-171.0,29.17,94,100,6.08
407,El Campo,US,2021-10-20 18:57:25,29.1966,-96.2697,86.95,61,40,0.0
408,Manicore,BR,2021-10-20 18:57:26,-5.8092,-61.3003,95.45,41,39,2.08
409,Requena,ES,2021-10-20 18:57:26,39.4883,-1.1004,62.38,56,100,1.79
410,Salinopolis,BR,2021-10-20 18:57:27,-0.6136,-47.3561,84.13,68,42,11.25
411,Paamiut,GL,2021-10-20 18:52:47,61.994,-49.6678,36.45,60,0,9.89
412,Ilo,PE,2021-10-20 18:57:27,-17.6394,-71.3375,65.26,68,90,11.5
413,Makat,KZ,2021-10-20 18:57:28,47.6469,53.3463,41.99,65,64,15.66
414,Koplik,AL,2021-10-20 18:57:28,42.2136,19.4364,58.6,75,0,3.11
415,Wewak,PG,2021-10-20 18:57:29,-3.5534,143.6268,79.21,83,100,0.92
416,Warrnambool,AU,2021-10-20 18:57:29,-38.3833,142.4833,60.82,45,100,17.65
417,Benghazi,LY,2021-10-20 18:57:29,32.1167,20.0667,71.67,63,90,15.61
418,Ambanja,MG,2021-10-20 18:57:30,-13.6833,48.45,74.98,82,39,1.45
419,Baruun-Urt,MN,2021-10-20 18:57:30,46.6806,113.2792,30.06,68,7,7.23
420,Tynda,RU,2021-10-20 18:50:59,55.1667,124.7167,26.31,78,86,4.07
421,Tiksi,RU,2021-10-20 18:57:31,71.6872,128.8694,11.84,93,100,5.91
422,Acapulco,MX,2021-10-20 18:51:30,16.8634,-99.8901,85.33,71,72,5.5
423,Tashara,RU,2021-10-20 18:57:32,55.5195,83.5094,42.12,72,54,8.32
424,Axim,GH,2021-10-20 18:57:32,4.8699,-2.2405,78.31,86,100,8.14
425,Krasnoborsk,RU,2021-10-20 18:57:32,61.5598,45.934,27.46,86,83,5.55
426,Burglengenfeld,DE,2021-10-20 18:57:33,49.2056,12.0414,58.55,89,45,5.3
427,Zhigansk,RU,2021-10-20 18:57:33,66.7697,123.3711,19.78,93,95,5.08
428,Tabou,CI,2021-10-20 18:57:34,4.423,-7.3528,78.1,88,83,9.51
429,Gombe,NG,2021-10-20 18:57:34,10.2897,11.1673,79.39,69,98,12.12
430,Vila Velha,BR,2021-10-20 18:57:35,-20.3297,-40.2925,67.95,83,75,16.11
431,Huron,US,2021-10-20 18:57:35,41.1501,-82.5499,72.86,54,4,14.83
432,Alofi,NU,2021-10-20 18:51:14,-19.0595,-169.9187,71.49,88,66,8.05
433,Weligama,LK,2021-10-20 18:57:36,5.9667,80.4167,77.88,86,91,4.7
434,Cuamba,MZ,2021-10-20 18:57:36,-14.8031,36.5372,71.06,72,82,8.37
435,Kataysk,RU,2021-10-20 18:57:37,56.289,62.5841,32.34,98,100,16.28
436,Gilbues,BR,2021-10-20 18:57:37,-9.8317,-45.3439,93.94,30,67,5.68
437,Araouane,ML,2021-10-20 18:56:25,18.9048,-3.5265,80.85,20,97,11.18
438,Teya,RU,2021-10-20 18:57:38,60.3778,92.6267,35.8,86,21,4.83
439,Dingle,PH,2021-10-20 18:57:38,10.9995,122.6711,76.1,93,75,4.61
440,Arlit,NE,2021-10-20 18:57:38,18.7369,7.3853,91.54,11,6,7.72
441,Praia Da Vitoria,PT,2021-10-20 18:52:15,38.7333,-27.0667,71.76,83,75,2.24
442,Ugra,RU,2021-10-20 18:57:39,54.7777,34.3267,42.76,89,100,15.5
443,Ust-Ishim,RU,2021-10-20 18:57:39,57.6935,71.1665,42.1,66,100,4.27
444,Bodden Town,KY,2021-10-20 18:57:40,19.2833,-81.25,87.8,73,20,8.99
445,Nicoya,CR,2021-10-20 18:57:40,10.1483,-85.452,85.55,79,74,3.51
446,Curaca,BR,2021-10-20 18:57:41,-8.9903,-39.9094,97.57,24,33,6.22
447,Fuling,CN,2021-10-20 18:57:41,29.7022,107.3919,56.55,95,100,2.15
448,Varberg,SE,2021-10-20 18:57:42,57.1056,12.2508,56.23,93,100,14.72
449,Enshi,CN,2021-10-20 18:57:42,30.3,109.4833,51.35,95,100,1.32
450,Yatou,CN,2021-10-20 18:57:42,37.15,122.3833,48.72,65,99,6.04
451,Cabedelo,BR,2021-10-20 18:57:43,-6.9811,-34.8339,86.67,72,6,14.34
452,Yerbogachen,RU,2021-10-20 18:57:43,61.2767,108.0108,36.14,93,100,9.66
453,Tramagal,PT,2021-10-20 18:57:44,39.45,-8.25,67.96,79,0,3.0
454,Puerto Gaitan,CO,2021-10-20 18:57:44,4.3133,-72.0816,91.0,51,78,5.97
455,Darnah,LY,2021-10-20 18:57:44,32.767,22.6367,68.31,71,74,11.39
456,Rio Gallegos,AR,2021-10-20 18:51:23,-51.6226,-69.2181,53.65,35,75,19.57
457,Ancud,CL,2021-10-20 18:52:40,-41.8697,-73.8203,61.43,85,100,10.27
458,Lumphat,KH,2021-10-20 18:57:45,13.4878,106.9816,72.55,99,100,2.21
459,Evensk,RU,2021-10-20 18:57:46,61.95,159.2333,8.33,73,95,9.73
460,Stephenville,US,2021-10-20 18:57:46,32.2207,-98.2023,81.77,62,90,8.05
461,La Ronge,CA,2021-10-20 18:57:47,55.1001,-105.2842,41.22,52,40,8.05
462,Karratha,AU,2021-10-20 18:52:10,-20.7377,116.8463,72.3,35,3,11.63
463,Puerto Rondon,CO,2021-10-20 18:57:47,6.2805,-71.1,90.75,51,23,6.51
464,Talara,PE,2021-10-20 18:57:48,-4.5772,-81.2719,79.56,53,0,16.11
465,Deloraine,AU,2021-10-20 18:57:48,-41.5333,146.6667,50.36,1,100,1.14
466,Plettenberg Bay,ZA,2021-10-20 18:51:44,-34.0527,23.3716,63.66,78,15,4.12
467,Cayenne,GF,2021-10-20 18:52:43,4.9333,-52.3333,91.44,75,20,7.0
468,Tecoanapa,MX,2021-10-20 18:57:49,16.5167,-98.75,85.64,67,100,7.02
469,Mantua,IT,2021-10-20 18:57:49,45.1667,10.7833,63.28,85,100,5.37
470,Kiama,AU,2021-10-20 18:57:50,-34.6833,150.8667,59.58,95,53,1.01
471,Kieta,PG,2021-10-20 18:52:24,-6.2167,155.6333,79.27,85,100,2.51
472,Copiapo,CL,2021-10-20 18:57:50,-27.3667,-70.3333,60.49,28,0,8.95
473,Qasigiannguit,GL,2021-10-20 18:57:51,68.8193,-51.1922,25.75,77,100,3.74
474,Palana,RU,2021-10-20 18:57:51,59.1167,159.9667,20.37,69,100,11.72
475,Thinadhoo,MV,2021-10-20 18:57:51,0.5333,72.9333,82.4,73,56,12.08
476,Pangkalanbuun,ID,2021-10-20 18:57:50,-2.6833,111.6167,73.9,97,85,0.87
477,Margate,GB,2021-10-20 18:57:52,51.3813,1.3862,57.9,78,100,1.01
478,Puerto Baquerizo Moreno,EC,2021-10-20 18:57:53,-0.9,-89.6,74.39,69,75,11.5
479,Trairi,BR,2021-10-20 18:57:53,-3.2778,-39.2689,85.06,61,88,10.65
480,Dunedin,NZ,2021-10-20 18:56:45,-45.8742,170.5036,50.81,74,58,4.12
481,Ocampo,MX,2021-10-20 18:57:54,21.65,-101.5,74.28,38,0,10.38
482,Batticaloa,LK,2021-10-20 18:57:54,7.7102,81.6924,80.28,84,100,8.28
483,Coihaique,CL,2021-10-20 18:57:54,-45.5752,-72.0662,63.21,55,75,6.91
484,Carutapera,BR,2021-10-20 18:57:16,-1.195,-46.02,84.51,62,28,8.84
485,Warmbad,NA,2021-10-20 18:57:55,-28.45,18.7333,73.17,56,100,16.6
486,Ambilobe,MG,2021-10-20 18:57:55,-13.2,49.05,71.94,79,54,3.24
487,Ferrol,ES,2021-10-20 18:57:56,43.4832,-8.2369,64.36,84,100,16.6
488,Arteaga,MX,2021-10-20 18:57:56,18.4667,-102.4167,77.74,65,79,3.06
489,Port Moresby,PG,2021-10-20 18:57:57,-9.4431,147.1797,74.62,100,20,3.44
490,Bathsheba,BB,2021-10-20 18:57:57,13.2167,-59.5167,86.61,70,40,17.27
491,Khandyga,RU,2021-10-20 18:57:58,62.6667,135.6,18.82,96,100,3.31
492,College,US,2021-10-20 18:48:04,64.8569,-147.8028,34.9,77,40,0.0
493,Nipawin,CA,2021-10-20 18:57:58,53.3668,-104.0009,41.04,65,1,3.44
494,Emerald,AU,2021-10-20 18:57:59,-23.5333,148.1667,66.34,70,100,4.61
495,Hauterive,FR,2021-10-20 18:52:35,46.0901,3.4459,66.96,82,100,13.8
496,Robe,AU,2021-10-20 18:57:59,-37.1833,139.75,58.59,92,84,8.68
497,Karwar,IN,2021-10-20 18:58:00,14.8,74.1333,77.25,86,100,6.89
498,Minsk,BY,2021-10-20 18:57:20,53.9,27.5667,49.75,81,100,17.81
499,Waipawa,NZ,2021-10-20 18:52:31,-41.4122,175.5153,48.04,74,100,2.98
500,Buraydah,SA,2021-10-20 18:52:10,26.326,43.975,82.85,24,0,11.18
501,Jensen Beach,US,2021-10-20 18:58:01,27.2545,-80.2298,86.05,58,40,4.0
502,Kaupanger,NO,2021-10-20 18:58:01,61.1845,7.2404,50.49,81,75,18.41
503,Maltahohe,NA,2021-10-20 18:58:02,-24.8333,16.9833,68.52,49,7,12.64
504,Airai,TL,2021-10-20 18:52:36,-8.9266,125.4092,61.88,84,100,1.12
505,Borogontsy,RU,2021-10-20 18:58:02,62.6683,131.1683,10.56,98,99,2.57
506,Brae,GB,2021-10-20 18:58:03,60.3964,-1.353,42.71,68,100,25.17
507,Ambikapur,IN,2021-10-20 18:58:03,23.1167,83.2,66.51,78,13,0.98
508,Comarapa,BO,2021-10-20 18:58:04,-17.9,-64.4833,72.61,40,25,8.55
509,Narsaq,GL,2021-10-20 18:52:00,60.9167,-46.05,33.64,38,0,3.13
510,Jieshi,CN,2021-10-20 18:58:05,22.8134,115.8257,75.07,88,94,7.58
511,Port Blair,IN,2021-10-20 18:51:46,11.6667,92.75,78.84,83,40,0.0
512,Hendek,TR,2021-10-20 18:58:05,40.7994,30.7481,49.55,82,0,2.75
513,Singaraja,ID,2021-10-20 18:58:06,-8.112,115.0882,81.97,81,100,5.64
514,Fairbanks,US,2021-10-20 18:58:06,64.8378,-147.7164,34.92,79,27,1.99
515,Rafai,CF,2021-10-20 18:58:07,4.95,23.9167,69.57,97,100,2.59
516,Mujiayingzi,CN,2021-10-20 18:58:07,42.1167,118.7833,37.71,40,84,5.77
517,Elko,US,2021-10-20 18:58:08,41.0002,-115.5012,58.23,37,100,10.0
518,Hammerfest,NO,2021-10-20 18:58:08,70.6634,23.6821,27.05,74,100,19.57
519,Clifton,US,2021-10-20 18:55:38,40.8584,-74.1638,79.0,43,5,1.99
520,Nalut,LY,2021-10-20 18:58:09,30.3333,10.85,72.1,46,100,17.98
521,Klaksvik,FO,2021-10-20 18:52:28,62.2266,-6.589,43.72,70,96,39.75
522,Taylor,US,2021-10-20 18:58:09,32.3001,-99.8337,80.33,43,0,6.11
523,Aksu,CN,2021-10-20 18:58:10,41.1231,80.2644,53.2,27,11,1.43
524,Paraiba Do Sul,BR,2021-10-20 18:58:10,-22.1619,-43.2928,57.69,96,100,2.08
525,Mount Isa,AU,2021-10-20 18:58:10,-20.7333,139.5,74.97,41,51,3.44
526,Agirish,RU,2021-10-20 18:58:11,61.9247,63.0231,29.07,88,64,4.92
527,Havre,FR,2021-10-20 18:58:11,49.5833,0.3333,62.58,72,90,16.11
528,La Rioja,ES,2021-10-20 18:58:12,42.25,-2.5,66.04,62,3,5.53
529,Lulea,SE,2021-10-20 18:58:12,65.5842,22.1547,33.87,93,90,8.05
530,Limbang,MY,2021-10-20 18:58:13,4.75,115.0,75.51,98,99,1.52
531,Gizo,SB,2021-10-20 18:58:13,-8.103,156.8419,81.88,77,92,6.24
532,Kismayo,SO,2021-10-20 18:58:14,-0.3582,42.5454,78.37,81,100,12.28
533,Sabang,ID,2021-10-20 18:58:14,5.8933,95.3214,81.09,72,100,2.13
534,Sulphur Springs,US,2021-10-20 18:58:14,33.1385,-95.6011,84.9,57,40,13.8
535,Apold,RO,2021-10-20 18:58:15,46.1167,24.8167,44.19,68,25,2.48
536,Dzhebariki-Khaya,RU,2021-10-20 18:51:05,62.2167,135.8,20.07,96,100,2.35
537,Ginir,ET,2021-10-20 18:58:15,7.1333,40.7,57.9,61,100,4.0
538,Goianesia,BR,2021-10-20 18:58:16,-15.3175,-49.1175,84.76,50,79,5.99
539,Maple Creek,CA,2021-10-20 18:58:16,49.9168,-109.4848,50.49,27,0,23.02
540,Urucui,BR,2021-10-20 18:58:17,-7.2294,-44.5561,90.91,43,78,6.58
541,Nishihara,JP,2021-10-20 18:58:17,26.1842,127.7558,74.48,69,75,3.44
542,Lata,PT,2021-10-20 18:51:24,40.1629,-8.3327,65.05,96,3,2.57
543,Camana,PE,2021-10-20 18:58:18,-16.6228,-72.7111,66.88,72,85,9.51
544,Vicuna,CL,2021-10-20 18:58:18,-30.0319,-70.7081,80.76,30,0,8.93
545,Saint-Francois,FR,2021-10-20 18:58:19,46.4154,3.9054,65.64,66,100,13.8
546,Southwick,US,2021-10-20 18:58:19,42.0548,-72.7704,75.38,53,35,1.01
547,Falam,MM,2021-10-20 18:58:20,22.9167,93.6833,61.74,99,89,3.62
548,Kangaatsiaq,GL,2021-10-20 18:58:20,68.3065,-53.4641,32.85,74,100,12.41
549,Hassleholm,SE,2021-10-20 18:58:21,56.1591,13.7664,56.98,92,100,12.12
550,Revda,RU,2021-10-20 18:58:21,56.801,59.9303,32.81,76,100,8.61
551,Kupang,ID,2021-10-20 18:58:22,-10.1667,123.5833,78.35,83,95,4.05
552,Le Port,RE,2021-10-20 18:58:22,-20.9373,55.2919,73.4,89,62,6.31
553,Necochea,AR,2021-10-20 18:58:22,-38.5473,-58.7368,68.7,56,0,10.04
554,Kastamonu,TR,2021-10-20 18:58:23,41.5,33.6667,40.1,85,0,1.23
555,Itapora,BR,2021-10-20 18:58:23,-22.0799,-54.7874,81.19,39,5,5.53
556,Bartica,GY,2021-10-20 18:58:24,6.4,-58.6167,89.92,69,68,3.56
557,Erzin,TR,2021-10-20 18:58:24,36.9559,36.2,59.52,46,0,1.95
558,Sosnovo-Ozerskoye,RU,2021-10-20 18:58:24,52.5249,111.5418,25.92,92,8,4.72
559,Tiarei,PF,2021-10-20 18:58:25,-17.5333,-149.3333,84.22,80,89,8.84
560,Asosa,ET,2021-10-20 18:58:25,10.0667,34.5333,62.69,60,7,5.75
561,Mancio Lima,BR,2021-10-20 18:58:26,-7.6142,-72.8958,84.27,79,75,3.44
562,Sijunjung,ID,2021-10-20 18:58:26,-0.6876,100.9537,71.89,98,100,1.74
563,Sistranda,NO,2021-10-20 18:58:27,63.7256,8.834,47.89,78,100,26.35
564,Kichmengskiy Gorodok,RU,2021-10-20 18:58:27,59.9816,45.7854,28.65,89,65,5.84
565,Banjar,ID,2021-10-20 18:58:27,-8.19,114.9675,82.26,90,100,5.73
566,Goundi,TD,2021-10-20 18:58:28,9.3627,17.366,73.04,89,100,2.26
567,Tautira,PF,2021-10-20 18:58:28,-17.7333,-149.15,84.22,80,100,11.97
568,Bar Harbor,US,2021-10-20 18:58:29,44.3876,-68.2039,58.33,60,100,5.99
569,Auki,SB,2021-10-20 18:58:29,-8.7676,160.7034,76.8,87,84,2.17
570,Glencoe,ZA,2021-10-20 18:58:29,-28.1783,30.147,60.94,51,3,8.48
571,Gillette,US,2021-10-20 18:58:30,44.2911,-105.5022,44.24,74,6,4.0
572,Green Valley,US,2021-10-20 18:55:42,31.8543,-110.9937,82.02,24,71,2.26
573,Yurimaguas,PE,2021-10-20 18:58:30,-5.9,-76.0833,86.16,84,40,5.75
574,Namatanai,PG,2021-10-20 18:58:31,-3.6667,152.4333,79.47,82,98,4.12
575,Coxim,BR,2021-10-20 18:58:31,-18.5067,-54.76,90.55,37,95,4.74
576,Pau Brasil,BR,2021-10-20 18:58:32,-15.4642,-39.6511,82.49,71,89,3.83
577,Boende,CD,2021-10-20 18:51:11,-0.2167,20.8667,70.72,98,100,3.06
578,Saint-Pierre,RE,2021-10-20 18:56:44,-21.3393,55.4781,73.08,78,90,2.3
579,Warrington,GB,2021-10-20 18:54:24,53.3925,-2.5802,48.97,91,20,1.01
580,Ovalle,CL,2021-10-20 18:58:33,-30.5983,-71.2003,75.22,34,0,9.26
581,Coquimbo,CL,2021-10-20 18:58:33,-29.9533,-71.3436,62.33,63,40,13.8
582,Novopskov,UA,2021-10-20 18:52:56,49.5464,39.0899,39.79,44,65,8.03
583,Sao Felix Do Xingu,BR,2021-10-20 18:54:09,-6.6447,-51.995,86.4,58,78,0.81
584,Cap-Aux-Meules,CA,2021-10-20 18:57:01,47.3821,-61.8597,53.65,82,75,17.27
585,Villanueva De Cordoba,ES,2021-10-20 18:58:34,38.3228,-4.6287,65.93,52,29,1.97
586,Aitape,PG,2021-10-20 18:58:35,-3.1374,142.3475,76.73,90,99,3.94
